flight_id,origin,scheduled_arrival,actual_arrival,airline,status,aircraft_type,departure_delay,arrival_delay,route_distance,query_time,forecast_type,start_time,end_time,winds_symbol,winds_direction,winds_speed,winds_units,visibility,visibility_symbol,significant_weather,turbulence_layers,icing_layers,barometric_pressure,clouds_coverage,clouds_altitude,timestamp,temp_c,dewpoint_c,wind_speed_kt,wind_direction,visibility_mi,altimeter_inhg,flight_category,humidity,cloud_base,cloud_coverage
UAL925-1746646751-fa-845p,London Heathrow,2025-05-10 23:33:00+00:00,2025-05-10 23:32:35+00:00,UAL,Arrived / Gate Arrival,B772 ,-540,-540,3671,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
UAL587-1746656394-fa-936p,Chicago O'Hare Intl,2025-05-10 23:06:00+00:00,2025-05-10 23:37:00+00:00,UAL,Arrived / Gate Arrival,B752 ,2280,1020,588,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
UAL587-1746656394-fa-936p,Chicago O'Hare Intl,2025-05-10 23:06:00+00:00,2025-05-10 23:37:00+00:00,UAL,Arrived / Gate Arrival,B752 ,2280,1020,588,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
UAL587-1746656394-fa-936p,Chicago O'Hare Intl,2025-05-10 23:06:00+00:00,2025-05-10 23:37:00+00:00,UAL,Arrived / Gate Arrival,B752 ,2280,1020,588,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
UCA4829-1746688640-airline-841p,Manchester Boston Rgnl,2025-05-10 23:32:00+00:00,2025-05-10 23:39:57+00:00,UCA,Arrived / Gate Arrival,E145 ,-900,-2100,418,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
UCA4829-1746688640-airline-841p,Manchester Boston Rgnl,2025-05-10 23:32:00+00:00,2025-05-10 23:39:57+00:00,UCA,Arrived / Gate Arrival,E145 ,-900,-2100,418,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
UCA4829-1746688640-airline-841p,Manchester Boston Rgnl,2025-05-10 23:32:00+00:00,2025-05-10 23:39:57+00:00,UCA,Arrived / Gate Arrival,E145 ,-900,-2100,418,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
UAL1223-1746685075-airline-768p,Princess Juliana Int'l,2025-05-10 23:57:00+00:00,2025-05-10 23:43:00+00:00,UAL,Arrived / Gate Arrival,B38M ,-480,-1860,1684,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
UAL1223-1746685075-airline-768p,Princess Juliana Int'l,2025-05-10 23:57:00+00:00,2025-05-10 23:43:00+00:00,UAL,Arrived / Gate Arrival,B38M ,-480,-1860,1684,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
UAL1223-1746685075-airline-768p,Princess Juliana Int'l,2025-05-10 23:57:00+00:00,2025-05-10 23:43:00+00:00,UAL,Arrived / Gate Arrival,B38M ,-480,-1860,1684,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
UAL391-1746690439-airline-1806p,Grantley Adams Int'l,2025-05-11 00:07:00+00:00,2025-05-10 23:46:49+00:00,UAL,Arrived / Gate Arrival,B738 ,-840,-1560,2100,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UAL391-1746690439-airline-1806p,Grantley Adams Int'l,2025-05-11 00:07:00+00:00,2025-05-10 23:46:49+00:00,UAL,Arrived / Gate Arrival,B738 ,-840,-1560,2100,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UAL391-1746690439-airline-1806p,Grantley Adams Int'l,2025-05-11 00:07:00+00:00,2025-05-10 23:46:49+00:00,UAL,Arrived / Gate Arrival,B738 ,-840,-1560,2100,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
ETH516-1746684621-airline-1365p,Lome,2025-05-10 23:21:00+00:00,2025-05-10 23:48:16+00:00,ETH,Arrived / Gate Arrival,B788 ,0,-455,5448,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
ETH516-1746684621-airline-1365p,Lome,2025-05-10 23:21:00+00:00,2025-05-10 23:48:16+00:00,ETH,Arrived / Gate Arrival,B788 ,0,-455,5448,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
ETH516-1746684621-airline-1365p,Lome,2025-05-10 23:21:00+00:00,2025-05-10 23:48:16+00:00,ETH,Arrived / Gate Arrival,B788 ,0,-455,5448,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
BAW293-1746683060-airline-1528p,London Heathrow,2025-05-10 23:47:00+00:00,2025-05-10 23:52:55+00:00,BAW,Arrived / Gate Arrival,A388 ,-360,-486,3725,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
BAW293-1746683060-airline-1528p,London Heathrow,2025-05-10 23:47:00+00:00,2025-05-10 23:52:55+00:00,BAW,Arrived / Gate Arrival,A388 ,-360,-486,3725,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
BAW293-1746683060-airline-1528p,London Heathrow,2025-05-10 23:47:00+00:00,2025-05-10 23:52:55+00:00,BAW,Arrived / Gate Arrival,A388 ,-360,-486,3725,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
THY7-1746682778-airline-772p,Istanbul Airport,2025-05-10 22:46:00+00:00,2025-05-10 23:55:51+00:00,THY,Arrived / Gate Arrival,B77W ,0,1240,5280,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
THY7-1746682778-airline-772p,Istanbul Airport,2025-05-10 22:46:00+00:00,2025-05-10 23:55:51+00:00,THY,Arrived / Gate Arrival,B77W ,0,1240,5280,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
THY7-1746682778-airline-772p,Istanbul Airport,2025-05-10 22:46:00+00:00,2025-05-10 23:55:51+00:00,THY,Arrived / Gate Arrival,B77W ,0,1240,5280,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
UAL933-1746662588-fa-643p,Frankfurt Int'l,2025-05-10 23:49:00+00:00,2025-05-10 23:58:00+00:00,UAL,Arrived / Gate Arrival,B772 ,1200,720,4074,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
UAL933-1746662588-fa-643p,Frankfurt Int'l,2025-05-10 23:49:00+00:00,2025-05-10 23:58:00+00:00,UAL,Arrived / Gate Arrival,B772 ,1200,720,4074,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
UAL933-1746662588-fa-643p,Frankfurt Int'l,2025-05-10 23:49:00+00:00,2025-05-10 23:58:00+00:00,UAL,Arrived / Gate Arrival,B772 ,1200,720,4074,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
UAL1820-1746680403-airline-1435p,Providenciales Int'l,2025-05-11 00:23:00+00:00,2025-05-11 00:01:50+00:00,UAL,Arrived / Gate Arrival,B739 ,-840,-1560,1227,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UAL1820-1746680403-airline-1435p,Providenciales Int'l,2025-05-11 00:23:00+00:00,2025-05-11 00:01:50+00:00,UAL,Arrived / Gate Arrival,B739 ,-840,-1560,1227,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UAL1820-1746680403-airline-1435p,Providenciales Int'l,2025-05-11 00:23:00+00:00,2025-05-11 00:01:50+00:00,UAL,Arrived / Gate Arrival,B739 ,-840,-1560,1227,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
SAS925-1746683062-airline-818p,Copenhagen,2025-05-10 23:47:00+00:00,2025-05-11 00:03:33+00:00,SAS,Arrived / Gate Arrival,A359 ,120,600,4208,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
SAS925-1746683062-airline-818p,Copenhagen,2025-05-10 23:47:00+00:00,2025-05-11 00:03:33+00:00,SAS,Arrived / Gate Arrival,A359 ,120,600,4208,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
SAS925-1746683062-airline-818p,Copenhagen,2025-05-10 23:47:00+00:00,2025-05-11 00:03:33+00:00,SAS,Arrived / Gate Arrival,A359 ,120,600,4208,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
TAP233-1746680369-airline-1548p,General Humberto Delgado Airport,2025-05-10 23:43:00+00:00,2025-05-11 00:06:12+00:00,TAP,Arrived / Gate Arrival,A21N ,900,721,3587,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
TAP233-1746680369-airline-1548p,General Humberto Delgado Airport,2025-05-10 23:43:00+00:00,2025-05-11 00:06:12+00:00,TAP,Arrived / Gate Arrival,A21N ,900,721,3587,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
TAP233-1746680369-airline-1548p,General Humberto Delgado Airport,2025-05-10 23:43:00+00:00,2025-05-11 00:06:12+00:00,TAP,Arrived / Gate Arrival,A21N ,900,721,3587,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
RPA3582-1746681688-airline-1139p,Jacksonville Intl,2025-05-11 00:15:00+00:00,2025-05-11 00:07:23+00:00,RPA,Arrived / Gate Arrival,E75L ,-900,-1320,632,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
RPA3582-1746681688-airline-1139p,Jacksonville Intl,2025-05-11 00:15:00+00:00,2025-05-11 00:07:23+00:00,RPA,Arrived / Gate Arrival,E75L ,-900,-1320,632,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
RPA3582-1746681688-airline-1139p,Jacksonville Intl,2025-05-11 00:15:00+00:00,2025-05-11 00:07:23+00:00,RPA,Arrived / Gate Arrival,E75L ,-900,-1320,632,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
LXJ448-1746903741-sw-53p,Chicago Midway Intl,2025-05-10 23:57:00+00:00,2025-05-11 00:09:58+00:00,LXJ,Arrived,E545 ,1301,778,576,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
LXJ448-1746903741-sw-53p,Chicago Midway Intl,2025-05-10 23:57:00+00:00,2025-05-11 00:09:58+00:00,LXJ,Arrived,E545 ,1301,778,576,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
LXJ448-1746903741-sw-53p,Chicago Midway Intl,2025-05-10 23:57:00+00:00,2025-05-11 00:09:58+00:00,LXJ,Arrived,E545 ,1301,778,576,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
UAL653-1746684917-airline-1478p,Sangster Int'l,2025-05-11 00:17:00+00:00,2025-05-11 00:13:51+00:00,UAL,Arrived / Gate Arrival,B38M ,-780,-900,1414,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UAL653-1746684917-airline-1478p,Sangster Int'l,2025-05-11 00:17:00+00:00,2025-05-11 00:13:51+00:00,UAL,Arrived / Gate Arrival,B38M ,-780,-900,1414,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UAL653-1746684917-airline-1478p,Sangster Int'l,2025-05-11 00:17:00+00:00,2025-05-11 00:13:51+00:00,UAL,Arrived / Gate Arrival,B38M ,-780,-900,1414,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
EDV5172-1746682310-airline-787p,John F Kennedy Intl,2025-05-10 22:50:00+00:00,2025-05-11 00:19:00+00:00,EDV,Arrived / Delayed,CRJ9 ,2940,2820,228,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
EDV5172-1746682310-airline-787p,John F Kennedy Intl,2025-05-10 22:50:00+00:00,2025-05-11 00:19:00+00:00,EDV,Arrived / Delayed,CRJ9 ,2940,2820,228,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
EDV5172-1746682310-airline-787p,John F Kennedy Intl,2025-05-10 22:50:00+00:00,2025-05-11 00:19:00+00:00,EDV,Arrived / Delayed,CRJ9 ,2940,2820,228,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
UAL309-1746690406-airline-2855p,Owen Roberts/Grand Cayman,2025-05-11 00:10:00+00:00,2025-05-11 00:21:00+00:00,UAL,Arrived / Gate Arrival,B38M ,-60,-420,1379,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UAL309-1746690406-airline-2855p,Owen Roberts/Grand Cayman,2025-05-11 00:10:00+00:00,2025-05-11 00:21:00+00:00,UAL,Arrived / Gate Arrival,B38M ,-60,-420,1379,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UAL309-1746690406-airline-2855p,Owen Roberts/Grand Cayman,2025-05-11 00:10:00+00:00,2025-05-11 00:21:00+00:00,UAL,Arrived / Gate Arrival,B38M ,-60,-420,1379,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
N682D-1746914815-sw-1626p,Teterboro,2025-05-10 23:50:00+00:00,2025-05-11 00:23:07+00:00,,Arrived,H25B ,1766,1987,223,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
N682D-1746914815-sw-1626p,Teterboro,2025-05-10 23:50:00+00:00,2025-05-11 00:23:07+00:00,,Arrived,H25B ,1766,1987,223,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
N682D-1746914815-sw-1626p,Teterboro,2025-05-10 23:50:00+00:00,2025-05-11 00:23:07+00:00,,Arrived,H25B ,1766,1987,223,2025-05-10 18:38:07+00:00,from,2025-05-10 21:00:00+00:00,,32008KT,320,8.0,KT,unlimited,P6SM,,,,,few,25000.0,,,,,,,,,,,
ASH6156-1746683686-airline-4192p,Portland Intl Jetport,2025-05-11 00:29:00+00:00,2025-05-11 00:23:48+00:00,ASH,Arrived / Gate Arrival,E75L ,-480,-1560,493,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
ASH6156-1746683686-airline-4192p,Portland Intl Jetport,2025-05-11 00:29:00+00:00,2025-05-11 00:23:48+00:00,ASH,Arrived / Gate Arrival,E75L ,-480,-1560,493,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
ASH6156-1746683686-airline-4192p,Portland Intl Jetport,2025-05-11 00:29:00+00:00,2025-05-11 00:23:48+00:00,ASH,Arrived / Gate Arrival,E75L ,-480,-1560,493,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UAL1445-1746680403-airline-991p,Cyril E King,2025-05-11 00:36:00+00:00,2025-05-11 00:24:38+00:00,UAL,Arrived / Gate Arrival,B38M ,-600,-1620,1611,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UAL1445-1746680403-airline-991p,Cyril E King,2025-05-11 00:36:00+00:00,2025-05-11 00:24:38+00:00,UAL,Arrived / Gate Arrival,B38M ,-600,-1620,1611,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UAL1445-1746680403-airline-991p,Cyril E King,2025-05-11 00:36:00+00:00,2025-05-11 00:24:38+00:00,UAL,Arrived / Gate Arrival,B38M ,-600,-1620,1611,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
ASA414-1746682530-airline-465p,Seattle-Tacoma Intl,2025-05-11 00:11:00+00:00,2025-05-11 00:29:34+00:00,ASA,Arrived / Gate Arrival,B39M ,780,-540,2302,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
ASA414-1746682530-airline-465p,Seattle-Tacoma Intl,2025-05-11 00:11:00+00:00,2025-05-11 00:29:34+00:00,ASA,Arrived / Gate Arrival,B39M ,780,-540,2302,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
ASA414-1746682530-airline-465p,Seattle-Tacoma Intl,2025-05-11 00:11:00+00:00,2025-05-11 00:29:34+00:00,ASA,Arrived / Gate Arrival,B39M ,780,-540,2302,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UAL1463-1746675024-fa-2004p,Punta Cana Int'l,2025-05-11 00:04:00+00:00,2025-05-11 00:30:48+00:00,UAL,Arrived / Gate Arrival,B739 ,1020,420,1512,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UAL1463-1746675024-fa-2004p,Punta Cana Int'l,2025-05-11 00:04:00+00:00,2025-05-11 00:30:48+00:00,UAL,Arrived / Gate Arrival,B739 ,1020,420,1512,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UAL1463-1746675024-fa-2004p,Punta Cana Int'l,2025-05-11 00:04:00+00:00,2025-05-11 00:30:48+00:00,UAL,Arrived / Gate Arrival,B739 ,1020,420,1512,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UCA4853-1746682686-airline-1210p,Syracuse Hancock Intl,2025-05-11 01:06:00+00:00,2025-05-11 00:31:17+00:00,UCA,Arrived / Gate Arrival,E145 ,-1020,-2460,297,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UCA4853-1746682686-airline-1210p,Syracuse Hancock Intl,2025-05-11 01:06:00+00:00,2025-05-11 00:31:17+00:00,UCA,Arrived / Gate Arrival,E145 ,-1020,-2460,297,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UCA4853-1746682686-airline-1210p,Syracuse Hancock Intl,2025-05-11 01:06:00+00:00,2025-05-11 00:31:17+00:00,UCA,Arrived / Gate Arrival,E145 ,-1020,-2460,297,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UAL2275-1746653436-fa-1103p,Seattle-Tacoma Intl,2025-05-11 00:57:00+00:00,2025-05-11 00:32:00+00:00,UAL,Arrived / Gate Arrival,B739 ,-300,-1680,2302,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UAL2275-1746653436-fa-1103p,Seattle-Tacoma Intl,2025-05-11 00:57:00+00:00,2025-05-11 00:32:00+00:00,UAL,Arrived / Gate Arrival,B739 ,-300,-1680,2302,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UAL2275-1746653436-fa-1103p,Seattle-Tacoma Intl,2025-05-11 00:57:00+00:00,2025-05-11 00:32:00+00:00,UAL,Arrived / Gate Arrival,B739 ,-300,-1680,2302,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UAL2136-1746688765-airline-2430p,Boston Logan Intl,2025-05-11 00:45:00+00:00,2025-05-11 00:33:59+00:00,UAL,Arrived / Gate Arrival,B38M ,-300,-1080,413,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UAL2136-1746688765-airline-2430p,Boston Logan Intl,2025-05-11 00:45:00+00:00,2025-05-11 00:33:59+00:00,UAL,Arrived / Gate Arrival,B38M ,-300,-1080,413,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UAL2136-1746688765-airline-2430p,Boston Logan Intl,2025-05-11 00:45:00+00:00,2025-05-11 00:33:59+00:00,UAL,Arrived / Gate Arrival,B38M ,-300,-1080,413,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UAL2207-1746688765-airline-2530p,Pittsburgh Intl,2025-05-11 00:52:00+00:00,2025-05-11 00:35:00+00:00,UAL,Arrived / Gate Arrival,A319 ,-480,-1020,182,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UAL2207-1746688765-airline-2530p,Pittsburgh Intl,2025-05-11 00:52:00+00:00,2025-05-11 00:35:00+00:00,UAL,Arrived / Gate Arrival,A319 ,-480,-1020,182,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
UAL2207-1746688765-airline-2530p,Pittsburgh Intl,2025-05-11 00:52:00+00:00,2025-05-11 00:35:00+00:00,UAL,Arrived / Gate Arrival,A319 ,-480,-1020,182,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
GJS4422-1746682373-airline-655p,Richmond Intl,2025-05-11 00:47:00+00:00,2025-05-11 00:35:50+00:00,GJS,Arrived / Gate Arrival,CRJ7 ,-300,-1320,100,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
GJS4422-1746682373-airline-655p,Richmond Intl,2025-05-11 00:47:00+00:00,2025-05-11 00:35:50+00:00,GJS,Arrived / Gate Arrival,CRJ7 ,-300,-1320,100,2025-05-10 18:38:07+00:00,from,2025-05-11 00:00:00+00:00,,22003KT,220,3.0,KT,unlimited,P6SM,,,,,scattered,25000.0,,,,,,,,,,,
